"","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice","ID"
"1459",60,"RL",NA,9572,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1990,1990,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",336,"Gd","TA","PConc","Ex","TA","No","GLQ",482,"Unf",0,971,1453,"GasA","Ex","Y","SBrkr",1453,1357,0,2810,0,0,2,1,4,1,"Gd",9,"Typ",1,"Ex","Attchd",1990,"RFn",2,750,"Gd","Gd","Y",500,0,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",302000,1459
"1460",120,"FV",80,3523,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",30,"Gd","TA","PConc","Gd","TA","No","GLQ",60,"Unf",0,1081,1141,"GasA","Ex","Y","SBrkr",1151,0,0,1151,1,0,2,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",2006,"Fin",2,484,"TA","TA","Y",0,60,0,0,0,0,NA,NA,NA,0,2,2007,"New","Partial",166000,1460
"1461",120,"FV",32,3784,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",36,"Gd","TA","PConc","Gd","TA","No","GLQ",60,"Unf",0,1451,1511,"GasA","Ex","Y","SBrkr",1565,0,0,1565,1,0,2,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",2006,"Fin",2,476,"TA","TA","Y",0,120,0,0,0,0,NA,NA,NA,0,2,2007,"New","Partial",193800,1461
"1462",120,"FV",40,3606,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","Gd","No","GLQ",937,"Unf",0,415,1352,"GasA","Ex","Y","SBrkr",1352,0,0,1352,1,0,2,0,2,1,"Gd",5,"Typ",1,"Gd","Attchd",2006,"RFn",2,466,"TA","TA","Y",0,241,0,0,0,0,NA,NA,NA,0,8,2007,"New","Partial",194000,1462
"1463",120,"FV",35,4274,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd",NA,NA,"Gd","TA","PConc","Gd","TA","No","GLQ",1106,"Unf",0,135,1241,"GasA","Ex","Y","SBrkr",1241,0,0,1241,1,0,1,1,1,1,"Gd",4,"Typ",0,NA,"Attchd",2007,"Fin",2,569,"TA","TA","Y",0,116,0,0,0,0,NA,NA,NA,0,11,2007,"New","Partial",199900,1463
"1464",160,"FV",35,4251,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2006,2007,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,625,625,"GasA","Ex","Y","SBrkr",625,625,0,1250,0,0,2,1,2,1,"Gd",5,"Typ",0,NA,"Detchd",2006,"RFn",2,528,"TA","TA","Y",0,54,0,0,0,0,NA,NA,NA,0,6,2007,"New","Partial",164700,1464
"1465",160,"FV",24,2280,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,1999,1999,"Gable","CompShg","MetalSd","MetalSd","BrkFace",342,"TA","TA","PConc","Gd","TA","No","GLQ",565,"Unf",0,179,744,"GasA","Gd","Y","SBrkr",757,744,0,1501,1,0,2,1,3,1,"TA",6,"Typ",1,"TA","Detchd",1999,"Unf",2,440,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,9,2007,"WD","Normal",176500,1465
"1466",160,"FV",34,3230,"Pave","Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,1999,1999,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1129,"TA","TA","PConc","Gd","TA","No","GLQ",419,"Unf",0,310,729,"GasA","Gd","Y","SBrkr",729,729,0,1458,0,0,2,1,2,1,"TA",5,"Typ",1,"Fa","Detchd",1999,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",176000,1466
"1467",160,"FV",NA,2117,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",513,"Gd","TA","PConc","Gd","TA","No","GLQ",420,"Unf",0,336,756,"GasA","Ex","Y","SBrkr",756,756,0,1512,0,0,2,1,2,1,"Gd",4,"Typ",1,"TA","Detchd",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",168500,1467
"1468",160,"FV",24,2117,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",216,"Gd","TA","PConc","Gd","TA","No","GLQ",417,"Unf",0,339,756,"GasA","Ex","Y","SBrkr",769,804,0,1573,0,0,2,1,3,1,"Gd",4,"Typ",0,NA,"Detchd",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,NA,NA,NA,0,9,2007,"WD","Normal",177000,1468
"1469",160,"FV",NA,2117,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",456,"Gd","TA","PConc","Gd","TA","No","GLQ",436,"Unf",0,320,756,"GasA","Ex","Y","SBrkr",769,756,0,1525,0,0,2,1,3,1,"Gd",5,"Typ",1,"TA","Detchd",2000,"Unf",2,440,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",177000,1469
"1470",160,"FV",NA,5105,"Pave",NA,"IR2","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",239,"Unf",0,312,551,"GasA","Ex","Y","SBrkr",551,551,0,1102,0,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2004,"Unf",2,480,"TA","TA","Y",0,60,0,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal",148800,1470
"1471",60,"FV",66,7399,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,1997,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",1600,"Gd","TA","PConc","Gd","TA","No","BLQ",649,"Unf",0,326,975,"GasA","Ex","Y","SBrkr",975,975,0,1950,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Detchd",1997,"RFn",2,576,"TA","TA","Y",0,10,0,0,198,0,NA,NA,NA,0,6,2007,"WD","Normal",239000,1471
"1472",60,"FV",NA,8010,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2003,2004,"Hip","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Ex","TA","No","GLQ",964,"Unf",0,90,1054,"GasA","Ex","Y","SBrkr",1072,976,0,2048,1,0,2,1,3,1,"Gd",8,"Typ",2,"Gd","Detchd",2003,"Unf",2,552,"TA","TA","Y",0,48,0,0,180,0,NA,NA,NA,0,8,2007,"WD","Normal",301000,1472
"1473",60,"FV",106,8413,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Ex","TA","Mn","GLQ",901,"Unf",0,319,1220,"GasA","Ex","Y","SBrkr",1220,1142,0,2362,1,0,2,1,3,1,"Gd",8,"Typ",2,"TA","Attchd",1998,"RFn",2,1105,"Gd","TA","Y",147,0,36,0,144,0,NA,NA,NA,0,6,2007,"WD","Normal",312500,1473
"1474",120,"RL",50,9466,"Pave",NA,"IR2","Lvl","AllPub","FR2","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,1994,1995,"Gable","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","PConc","Gd","TA","Gd","LwQ",457,"ALQ",1037,0,1494,"GasA","Ex","Y","SBrkr",1494,0,0,1494,1,0,1,1,1,1,"Gd",5,"Typ",1,"Gd","Attchd",1994,"Fin",2,478,"TA","TA","Y",0,30,0,0,217,0,NA,NA,NA,0,5,2007,"WD","Normal",279700,1474
"1475",20,"RL",80,12000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",7,6,1980,1980,"Hip","CompShg","VinylSd","MetalSd","BrkFace",600,"Gd","TA","CBlock","Gd","TA","No","GLQ",1732,"Unf",0,270,2002,"GasA","Ex","Y","SBrkr",2362,0,0,2362,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1980,"RFn",2,546,"Gd","TA","Y",180,16,0,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal",255000,1475
"1476",80,"RL",NA,16157,"Pave",NA,"IR1","Lvl","AllPub","FR2","Gtl","Veenker","Feedr","Norm","1Fam","SLvl",5,7,1978,1978,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","PConc","Gd","TA","Gd","ALQ",680,"Rec",391,289,1360,"GasA","Ex","Y","SBrkr",1432,0,0,1432,1,0,1,1,2,1,"Gd",5,"Typ",1,"TA","Attchd",1978,"Unf",2,588,"TA","TA","Y",168,180,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",194000,1476
"1477",120,"RL",40,3840,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Greens","Norm","Norm","TwnhsE","1Story",8,6,1978,1998,"Gable","CompShg","Wd Sdng","Plywood","None",0,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",881,"LwQ",176,0,1057,"GasA","TA","Y","SBrkr",1295,0,0,1295,1,0,1,0,1,1,"Gd",4,"Typ",2,"TA","Attchd",1978,"Fin",2,571,"TA","TA","Y",133,89,0,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal",213750,1477
"1478",20,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","Veenker","Feedr","Norm","1Fam","1Story",6,8,1976,1976,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",978,"Unf",0,284,1262,"GasA","Ex","Y","SBrkr",1262,0,0,1262,0,1,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1976,"RFn",2,460,"TA","TA","Y",298,0,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",181500,1478
"1479",20,"RL",94,17778,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",8,5,1981,1981,"Hip","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","CBlock","Gd","TA","Gd","ALQ",1632,"Rec",829,0,2461,"GasA","Gd","Y","SBrkr",2497,0,0,2497,1,0,2,0,2,1,"Gd",7,"Typ",2,"Gd","Attchd",1981,"RFn",2,676,"TA","TA","Y",266,0,0,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal",373000,1479
"1480",90,"RL",NA,18890,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","RRAe","Duplex","1.5Fin",5,5,1977,1977,"Shed","CompShg","Plywood","Plywood","None",1,"TA","TA","CBlock","Gd","TA","No","GLQ",498,"Rec",211,652,1361,"GasA","Ex","Y","SBrkr",1361,1259,0,2620,0,0,2,2,4,2,"TA",12,"Typ",1,"TA","BuiltIn",1977,"RFn",2,600,"TA","TA","N",155,24,145,0,0,0,NA,NA,"Gar2",8300,8,2007,"WD","Normal",190000,1480
"1481",60,"FV",NA,7050,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",738,"Unf",0,319,1057,"GasA","Ex","Y","SBrkr",1057,872,0,1929,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2001,"Fin",2,650,"TA","TA","Y",0,235,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",226000,1481
"1482",85,"RL",NA,8723,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","PosN","Norm","1Fam","SFoyer",6,6,1969,1969,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Av","BLQ",973,"Unf",0,0,973,"GasA","Ex","Y","SBrkr",1082,0,0,1082,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1969,"Unf",2,480,"TA","TA","Y",160,0,0,0,0,0,NA,NA,NA,0,1,2007,"WD","Normal",162500,1482
"1483",20,"RL",108,11358,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,7,1972,1987,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",346,"Unf",0,778,1124,"GasA","TA","Y","SBrkr",1610,0,0,1610,0,0,2,0,3,1,"Gd",8,"Typ",1,"TA","Attchd",1972,"RFn",2,515,"TA","TA","Y",202,0,0,0,256,0,NA,NA,NA,0,5,2007,"WD","Normal",185000,1483
"1484",20,"RL",80,9547,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,6,1993,1993,"Gable","CompShg","VinylSd","VinylSd","BrkFace",112,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1594,1594,"GasA","Ex","Y","SBrkr",1594,0,0,1594,0,0,2,0,2,1,"Gd",6,"Typ",1,"TA","Attchd",1993,"RFn",2,472,"TA","TA","Y",190,80,0,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal",188500,1484
"1485",60,"RL",78,10530,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,6,1993,1993,"Gable","CompShg","MetalSd","MetalSd","BrkFace",194,"Gd","TA","PConc","Gd","TA","No","GLQ",819,"Unf",0,329,1148,"GasA","Ex","Y","SBrkr",1091,984,0,2075,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",1993,"Unf",2,473,"TA","TA","Y",235,86,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal",255000,1485
"1486",90,"RL",NA,11500,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Feedr","RRAn","Duplex","1Story",5,6,1976,1976,"Gable","CompShg","VinylSd","VinylSd","BrkFace",164,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1680,1680,"GasA","Fa","Y","SBrkr",1680,0,0,1680,0,0,2,0,4,2,"TA",8,"Typ",0,NA,"Detchd",1976,"Unf",2,528,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",136905,1486
"1487",20,"RL",88,10738,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1966,1966,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",792,"Unf",0,301,1093,"GasA","Gd","Y","SBrkr",1093,0,0,1093,1,0,2,0,3,1,"TA",6,"Typ",1,"Fa","Attchd",1966,"RFn",2,484,"TA","TA","Y",224,0,0,0,0,0,NA,"MnPrv","Shed",400,11,2007,"WD","Normal",158500,1487
"1488",20,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,6,1973,1973,"Hip","CompShg","HdBoard","HdBoard","BrkFace",320,"TA","TA","CBlock","TA","TA","No","ALQ",916,"Unf",0,326,1242,"GasA","Fa","Y","SBrkr",1242,0,0,1242,0,0,1,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1973,"Unf",2,528,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,9,2007,"WD","Normal",175500,1488
"1489",20,"RL",80,10800,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1963,1963,"Gable","CompShg","HdBoard","HdBoard","BrkFace",203,"TA","TA","CBlock","TA","TA","No","BLQ",617,"Rec",264,171,1052,"GasA","TA","Y","SBrkr",1052,0,0,1052,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1963,"Fin",1,311,"TA","TA","Y",0,133,0,0,0,0,NA,NA,NA,0,2,2007,"COD","Normal",127000,1489
"1490",20,"RL",70,8050,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1967,1993,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",474,"BLQ",38,437,949,"GasA","TA","Y","SBrkr",1107,0,0,1107,1,0,1,0,3,1,"Gd",5,"Typ",0,NA,"Attchd",1967,"RFn",1,308,"TA","TA","Y",88,64,0,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal",127000,1490
"1491",20,"RL",79,10289,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1965,1965,"Hip","CompShg","MetalSd","MetalSd","BrkFace",168,"TA","TA","CBlock","TA","TA","No","ALQ",836,"Unf",0,237,1073,"GasA","TA","Y","SBrkr",1073,0,0,1073,1,0,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1965,"RFn",2,515,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal",156000,1491
"1492",90,"RL",NA,10624,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,4,1964,1964,"Gable","CompShg","HdBoard","HdBoard","BrkFace",84,"TA","TA","CBlock","TA","TA","No","GLQ",40,"Rec",264,1424,1728,"GasA","TA","Y","SBrkr",1728,0,0,1728,0,1,2,0,6,2,"TA",10,"Typ",0,NA,"Detchd",2002,"Unf",1,352,"TA","TA","Y",155,0,0,0,0,0,NA,NA,NA,0,11,2007,"WD","Normal",119000,1492
"1493",90,"RL",NA,10899,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",4,5,1964,1964,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","N","SBrkr",1224,0,0,1224,0,0,2,0,2,2,"TA",8,"Typ",0,NA,"CarPort",1964,"Unf",3,530,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2007,"WD","Normal",103000,1493
"1494",20,"RL",NA,12342,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1960,1978,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,978,978,"GasA","TA","Y","SBrkr",1422,0,0,1422,0,0,1,0,3,1,"TA",6,"Min1",1,"TA","Attchd",1960,"RFn",1,286,"TA","TA","Y",0,0,36,0,0,0,NA,"GdWo","Shed",600,8,2007,"WD","Normal",139900,1494
"1495",20,"RL",NA,12772,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1960,1998,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","BLQ",498,"Unf",0,460,958,"GasA","TA","Y","SBrkr",958,0,0,958,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1960,"RFn",1,301,"TA","TA","Y",0,0,0,0,0,0,NA,NA,"Gar2",15500,4,2007,"WD","Normal",151500,1495
"1496",20,"RL",80,8892,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1960,1960,"Gable","CompShg","MetalSd","MetalSd","BrkCmn",66,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1065,1065,"GasA","Gd","Y","SBrkr",1065,0,0,1065,0,0,1,1,3,1,"TA",6,"Typ",0,NA,"Detchd",1974,"Unf",2,461,"TA","TA","Y",74,0,0,0,0,0,NA,NA,NA,0,7,2007,"COD","Normal",126500,1496
"1497",80,"RL",65,10482,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,8,1958,1958,"Hip","CompShg","VinylSd","VinylSd","BrkFace",63,"TA","Gd","CBlock","TA","TA","Av","GLQ",507,"Unf",0,81,588,"GasA","Ex","Y","SBrkr",1138,0,0,1138,0,1,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1958,"RFn",1,264,"TA","TA","Y",224,0,0,0,0,0,NA,"MnWw",NA,0,6,2007,"WD","Normal",145000,1497
"1498",20,"RL",70,7535,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1958,1985,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",111,"LwQ",279,522,912,"GasA","Fa","Y","SBrkr",912,0,0,912,0,1,1,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1958,"Fin",1,297,"TA","TA","Y",12,285,0,0,0,0,NA,"MnWw","Shed",480,6,2007,"WD","Normal",120000,1498
"1499",20,"RL",74,7450,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1956,1956,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",438,"LwQ",206,250,894,"GasA","Gd","Y","SBrkr",1074,0,0,1074,0,0,1,0,2,1,"Gd",6,"Min1",1,"Gd","Detchd",1966,"Unf",2,396,"TA","TA","Y",0,72,0,0,0,0,NA,"GdWo",NA,0,1,2007,"WD","Normal",124000,1499
"1500",20,"RL",NA,14357,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1961,1961,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",311,"LwQ",167,386,864,"GasA","TA","Y","SBrkr",1187,0,0,1187,1,0,1,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1961,"RFn",2,440,"TA","TA","Y",128,0,0,0,0,0,NA,NA,NA,0,8,2007,"CWD","Normal",140500,1500
"1501",20,"RL",76,8243,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1961,1961,"Gable","CompShg","VinylSd","VinylSd","BrkFace",56,"TA","Gd","CBlock","TA","TA","No","ALQ",700,"Unf",0,264,964,"GasA","Ex","Y","SBrkr",964,0,0,964,0,0,1,0,3,1,"TA",5,"Typ",1,"Fa","Detchd",1985,"Fin",2,784,"TA","TA","Y",170,0,0,0,0,0,NA,"GdPrv",NA,0,2,2007,"WD","Normal",137500,1501
"1502",20,"RL",70,8680,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1960,1960,"Hip","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,894,894,"GasA","TA","Y","SBrkr",894,0,0,894,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1965,"Unf",1,312,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,1,2007,"WD","Normal",117600,1502
"1503",80,"RL",80,9200,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,5,1965,1965,"Gable","CompShg","HdBoard","HdBoard","BrkFace",98,"TA","TA","CBlock","TA","TA","Gd","GLQ",494,"Unf",0,548,1042,"GasA","TA","Y","SBrkr",1042,0,0,1042,0,0,2,0,3,1,"TA",5,"Typ",0,NA,"Attchd",1965,"RFn",2,440,"TA","TA","Y",192,0,0,0,0,0,NA,"GdPrv",NA,0,5,2007,"WD","Normal",161000,1503
"1504",80,"RL",85,9350,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,7,1964,1991,"Hip","CompShg","HdBoard","HdBoard","BrkFace",108,"TA","TA","CBlock","Gd","TA","Gd","LwQ",270,"ALQ",580,452,1302,"GasA","Ex","Y","SBrkr",1302,0,0,1302,0,1,2,0,3,1,"Gd",7,"Min1",0,NA,"Attchd",1964,"RFn",1,309,"TA","TA","Y",333,0,0,0,0,0,NA,"MnPrv",NA,0,10,2007,"CWD","Normal",158000,1504
"1505",60,"RL",80,8800,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,7,1964,1997,"Gable","CompShg","MetalSd","MetalSd","BrkFace",306,"TA","Gd","CBlock","TA","TA","No","ALQ",414,"Unf",0,431,845,"GasA","Ex","Y","SBrkr",845,1309,0,2154,0,0,2,1,5,1,"TA",8,"Typ",1,"Gd","Attchd",1964,"RFn",2,539,"TA","TA","Y",0,0,0,0,161,0,NA,"MnPrv",NA,0,7,2007,"WD","Normal",224500,1505
"1506",20,"RL",NA,11382,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1964,1964,"Gable","CompShg","Wd Sdng","Plywood","BrkFace",212,"TA","TA","CBlock","TA","TA","No","ALQ",54,"Rec",543,533,1130,"GasA","TA","Y","SBrkr",1374,0,0,1374,0,1,1,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1964,"RFn",1,286,"TA","TA","Y",0,28,84,0,0,0,NA,"MnPrv",NA,0,8,2007,"WD","Normal",147000,1506
